ID	SEX	MUMID	TWIN	CAPAGE	BIRTHYEAR	BIRTHWT
4132	2	8376	1	2	12	1.55
2488	2	1274	0	1	23	1.6
6381	2	2623	0	2	15	2.15
106	1	2515	0	3	7	2.8
6476	1	5881	1	5	14	1.4
5006	1	4836	0	2	25	1.8
1849	2	3054	1	2	27	1.9
331	1	7842	0	2	23	2.9
5572	1	6689	0	2	18	2
3661	2	3376	1	4	16	2.4
3400	2	8877	0	3	16	1.8
5580	1	4770	0	4	7	3.1
5561	1	6300	0	1	21	2
7824	2	4781	0	1	11	2.9
2160	2	1812	0	2	18	2.7
1966	2	5748	0	1	5	1.7
4551	1	6182	0	1	20	2.6
4844	1	7596	0	3	11	2.5
7652	2	8504	1	4	12	1.75
7427	2	1024	0	4	11	2.4
1108	2	7813	0	1	27	2.35
4565	1	8407	0	4	13	1.9
4543	2	1622	1	1	29	1.9
2133	2	2279	0	3	27	2.2
6562	1	3832	0	2	3	2.6
2105	2	8289	1	0	25	1.1
3233	2	6215	0	0	23	3.5
4704	1	561	0	3	14	2.1
6146	1	3559	0	2	29	3.3
7716	1	6325	0	1	27	1.85
6543	2	582	0	2	16	3.2
5606	2	1479	0	2	2	1.7
2548	1	6849	0	3	14	2.1
2449	2	3027	0	2	20	2.6
4251	1	3747	0	1	8	3
3968	1	7434	1	2	6	2.2
5159	2	3857	1	3	9	2.05
5993	2	6587	0	4	11	2.8
7622	1	6	0	3	8	2.05
5839	2	6127	0	0	9	0.75
6950	2	5193	0	1	20	3
6595	1	5296	0	2	11	1.8
5857	2	8740	0	2	22	2.1
8903	1	8108	1	1	29	1.7
5504	2	5631	0	2	13	2.4
8109	2	5648	0	0	9	0.9
5090	1	2052	1	2	11	1.8
6068	1	7327	0	3	12	2.5
2726	1	1164	0	1	11	2.4
5527	1	339	0	2	3	2.9
2792	1	1142	0	3	21	2.2
1253	1	8341	0	1	16	2.3
5683	1	6778	0	3	18	2.2
835	2	4482	0	2	2	2
262	1	2945	0	3	15	3.2
3432	1	6102	1	1	3	2.3
4266	2	6505	0	1	12	1.65
8547	2	5084	1	3	26	2.5
1487	2	5631	0	2	8	2.2
4344	2	2922	0	0	24	0.4
2962	2	4781	0	4	4	2.1
936	1	9021	0	5	27	2.8
8396	2	1689	0	4	27	2.9
5412	1	5642	0	1	29	2.8
2177	2	5422	0	2	3	2.4
2050	2	3457	0	1	29	1.9
2388	2	7615	1	2	8	1.85
3985	2	2922	0	1	26	2.4
7412	2	2749	0	3	12	1.8
1141	2	2780	1	3	18	2
8316	1	4153	0	2	2	2.5
2065	1	7842	0	2	2	1.9
8729	1	3948	0	1	3	2.9
799	2	2317	1	2	9	1.65
3429	2	2279	0	2	13	1.8
6286	2	2008	0	2	4	1.9
1552	2	5585	0	1	21	1.8
6439	1	3834	1	2	16	2.4
8381	2	515	0	3	22	3
7992	1	7638	1	2	16	1.4
6151	1	5314	0	2	16	2.2
2731	2	8740	0	5	7	3.5
2332	1	6792	0	1	29	1.9
8030	1	7374	0	1	9	2.2
8235	2	8692	0	2	22	2.6
5169	1	6257	0	2	22	1.8
6977	1	1809	0	2	15	2.45
8052	1	6132	0	3	7	3
1580	2	1241	0	3	15	2.25
1248	2	5169	0	2	9	1.7
7523	2	5006	0	1	5	1.4
7223	1	2317	0	1	8	2.9
9007	2	3879	1	5	9	1.775
7475	2	7537	0	4	4	1.9
933	2	416	0	2	11	2.3
6901	2	6348	0	0	17	2.2
5236	1	5108	0	1	11	1.6
5149	1	7898	0	1	15	1.95
8736	2	8813	0	2	16	1.7
8358	1	1812	0	1	22	2.4
7180	1	8364	1	3	11	1.5
3162	1	3986	0	1	5	2.1
7528	1	6792	1	2	23	1.7
446	2	1532	0	3	11	2
6944	2	7287	1	4	9	1.35
3242	2	5542	0	5	13	1.7
519	1	8183	0	2	11	2.2
7610	2	5340	1	3	15	1.55
8645	2	4558	0	0	21	1.1
8472	2	7421	1	2	20	2
7152	2	2196	0	1	13	2.4
4642	1	6	0	1	26	2
2152	1	3364	0	3	23	2.9
6584	1	5638	0	1	17	2.2
3616	2	7991	0	0	17	2.2
1929	2	3038	0	3	9	2.65
2481	1	2985	1	2	9	1.95
5361	2	3762	1	2	3	2
1565	1	6755	1	1	6	1.9
6616	2	1814	1	2	4	1.85
4380	2	2780	1	2	2	1.4
7265	2	351	0	3	4	1.7
5631	1	4783	0	3	7	2.1
5054	1	8407	0	5	27	2.6
3718	1	6414	0	5	27	3
6680	1	7760	1	2	13	1.5
2647	1	7506	1	2	2	1.5
2477	2	1164	0	1	14	2.4
7196	2	1515	0	2	13	2.4
8644	2	8796	0	1	24	1.5
7294	2	7432	0	4	9	2.7
7102	2	339	1	2	23	1.7
6510	2	3506	0	2	16	2.9
8642	1	146	0	2	22	1.6
1225	2	503	0	5	14	2.6
5816	2	2780	1	2	16	1.6
8097	2	3364	0	1	5	1
7894	2	5287	0	2	5	1.8
5834	2	2356	0	4	13	2.4
6125	1	1674	0	1	12	1.95
8997	1	3333	1	3	23	2.2
2890	1	8145	0	1	15	1.95
7365	1	3986	1	2	11	1.6
4244	1	5748	0	4	2	2.6
7399	1	6208	0	1	8	2.6
5887	2	668	0	1	29	1.9
173	1	6843	0	1	13	2.2
6986	1	8978	0	4	15	3.1
3655	1	5556	0	1	26	2.3
7524	1	8021	1	3	12	1.8
5883	1	4797	0	2	12	1.35
1490	2	6503	0	1	8	2.5
8919	2	8865	0	3	21	2.5
657	1	3958	1	5	14	2.1
3329	1	7840	1	2	22	2.2
1048	1	43	1	3	23	2.5
7014	1	8567	0	3	3	3.1
559	2	772	0	1	27	2.7
9023	1	8293	0	2	5	1.8
8688	2	809	0	5	4	2.3
6377	2	5831	0	2	22	3
6768	1	1221	0	3	22	2.4
7576	2	2974	0	3	22	2
6969	2	8261	0	2	4	1.35
5019	2	1164	0	1	26	2.2
4708	1	5773	0	1	11	2.3
7298	1	1107	0	1	2	1.2
760	2	809	0	0	14	1.5
8980	1	7898	0	1	9	2.4
3636	1	1472	0	2	14	2.1
788	2	8901	1	3	12	2.3
3023	1	5396	0	1	29	1.1
937	1	339	0	2	5	1.8
3170	2	3637	0	3	15	2.7
2128	1	7780	0	1	29	2.5
5643	1	4328	0	3	6	2.8
225	1	5331	0	2	15	2.15
8601	1	8526	0	2	7	2.8
8298	1	8843	0	3	23	1.4
3483	1	2635	0	2	26	1.8
8593	1	8063	0	3	27	2.4
6252	1	2476	0	2	23	2.7
7396	2	1353	0	0	21	1
1999	2	8037	0	2	12	2.2
7322	2	7888	0	2	27	2.025
3805	2	1472	0	1	4	2.35
718	2	2255	0	4	27	2.8
932	1	2253	0	1	2	1.6
7388	1	339	0	1	29	2.3
1763	2	4049	0	2	3	1.4
428	2	4927	0	1	26	2.5
968	1	3038	0	3	8	1.9
3341	1	8268	0	4	15	2.15
8313	2	2899	0	3	7	2.6
7372	1	3506	0	1	22	2.3
4027	2	8202	0	3	9	3.25
7859	2	7636	0	4	11	1.6
6784	2	5419	0	2	21	2.1
3374	1	1783	0	1	29	1.5
8337	2	7221	0	3	16	3.1
4123	2	6208	0	2	26	2.6
1793	1	4085	0	2	23	1.7
6197	2	4935	0	1	13	2.4
304	2	1674	0	2	26	2.5
8218	1	1283	0	2	8	2.7
6898	1	2985	1	2	9	1.65
8352	2	5773	0	0	23	1.4
8983	1	7813	0	2	12	1.85
8084	2	2186	1	5	15	2
7317	2	2134	0	2	2	2
7237	2	1085	0	2	16	2.4
1755	2	1073	0	1	13	2.9
1008	2	7844	0	0	5	1.2
1329	1	3594	0	2	8	2.05
6788	1	5550	0	4	14	2.3
756	2	3356	1	1	12	1.9
4557	2	511	0	5	6	3.7
2980	1	2476	0	2	2	1.8
8844	1	6006	0	1	27	2.7
6730	2	7432	0	2	26	3
2462	2	3270	0	1	18	1.4
7931	1	7201	1	3	5	1.7
3159	1	3476	1	3	9	1.6
3021	1	5309	0	5	8	2.8
3025	2	2700	0	2	18	2.5
6838	2	8108	1	2	6	1.9
5945	2	4179	0	4	7	2.7
6982	2	2899	0	1	22	1.5
2328	2	7898	0	3	8	2.4
1860	1	6252	0	4	16	2.4
7126	2	2152	0	1	18	1.1
1976	2	2240	1	2	6	2.1
7074	2	3592	0	1	13	2
8574	2	7374	0	0	12	1
4039	2	1411	0	3	15	3.2
401	2	8973	0	4	27	1.95
1156	1	6846	1	0	26	1.7
4288	1	6132	1	1	4	1
4517	1	8063	0	2	8	2.1
126	2	8145	0	1	13	2.15
1292	1	7638	1	0	11	1.3
7663	1	2062	0	2	23	2.2
696	2	8021	1	3	12	2.1
1932	2	6717	0	1	7	2.25
6506	2	3432	0	3	23	2.9
1993	1	2700	0	4	23	2.8
7704	2	3914	0	2	25	2.2
121	1	5314	0	5	4	1.6
8447	2	995	0	1	18	1.3
3001	1	3514	0	1	21	1.5
2020	1	8810	0	2	6	2
6475	1	4034	0	5	9	1.5
6132	1	2476	0	2	16	2.4
3604	1	4000	1	1	3	1.7
2453	2	382	0	4	9	1.8
4781	1	7541	1	2	5	2.3
3366	1	7956	0	2	18	2.3
2258	1	3048	0	1	3	1.6
2563	1	3289	0	1	27	1.3
51	2	7068	0	0	3	1.2
6831	1	3682	0	2	21	2.5
384	2	2240	1	2	6	1.9
4898	2	6353	0	2	14	1.1
1380	2	1568	0	1	5	1.5
5374	1	6161	1	2	6	1.4
5007	1	6555	0	1	13	2.1
3327	1	1760	0	1	15	2.5
5579	2	795	0	2	16	2.8
8356	1	2857	1	0	17	1.7
2440	1	772	0	1	15	2.6
1482	1	3766	0	1	20	2.4
7577	1	5879	0	2	2	1.4
7153	2	4822	1	1	3	2
5879	1	8321	0	2	25	2.1
7637	1	7448	1	1	11	1.1
3256	1	8281	0	5	27	3.5
3231	2	8600	1	2	16	2.7
3564	1	5110	0	3	15	2.55
8686	2	8958	0	1	20	2.4
3578	1	4085	0	2	2	1.9
3292	2	2597	0	0	24	0.9
4673	1	4328	0	1	29	2.5
3566	2	5239	0	0	17	2.3
3532	1	1916	0	2	20	2
7222	1	1916	1	2	5	1.9
591	2	8788	0	2	6	2.4
5630	1	104	0	3	7	2
3847	1	3747	0	2	27	2.65
8456	2	3594	0	3	27	3.2
3870	2	901	0	2	11	2.3
6585	1	5296	0	2	12	2.9
1691	2	1107	0	2	18	1.4
2934	1	3594	0	0	26	1.9
4457	1	3476	0	3	15	2.45
254	1	4192	1	2	16	1.6
3229	1	1783	1	1	2	1.5
3936	1	3483	0	5	12	1.55
2420	2	6325	0	2	15	2.5
6860	1	3333	0	2	5	2.1
260	1	7519	0	3	4	1.75
8734	1	1622	0	0	21	1.8
8020	2	1288	0	3	22	3.2
3998	1	2537	0	1	25	2.7
5056	2	335	0	2	8	2.9
2983	2	906	0	0	17	1.3
7482	2	3948	0	0	21	0.6
8369	2	1622	1	2	20	2.1
3332	1	1969	0	1	13	2.6
3264	2	8364	0	2	22	2.9
8180	1	2966	0	1	11	2.7
1535	2	2240	1	2	23	2
648	1	6441	0	2	9	1.6
4835	1	8533	0	2	8	1.65
4499	1	4251	0	1	27	2.225
1896	2	8345	1	1	9	2
9012	1	3356	0	2	27	1.45
6474	2	8108	1	1	29	2.1
1992	2	5422	0	1	5	1.4
3943	2	6755	1	1	6	2
2413	1	8841	0	3	16	2
8737	2	331	0	3	7	1.9
7157	2	1375	0	2	5	2.7
6796	2	8345	0	2	26	2.4
5649	2	37	0	1	5	2.3
2451	1	8082	0	1	14	1.2
2405	1	515	0	3	23	2.2
5154	1	4927	1	3	12	1.55
2262	1	3366	0	4	22	2.5
8806	1	4827	1	4	8	1.9
5401	2	6768	1	1	26	2.3
7679	2	8970	0	2	8	2.45
5009	1	8712	0	2	5	2.1
4041	1	398	1	3	22	1.5
2476	1	5642	0	2	25	2.4
6337	2	5503	0	2	12	2.7
4520	2	2656	0	4	4	2.35
2487	2	6102	0	2	16	2.9
8932	1	5751	0	3	7	2.7
3874	1	745	0	2	2	1.3
6444	2	4715	0	0	29	2.5
1800	2	2913	0	3	6	2.9
6637	1	1456	0	1	9	2.45
215	1	1576	1	1	23	1.8
3663	2	2240	0	2	2	2
6293	2	6846	1	0	26	2.2
5143	1	8600	1	2	22	1.5
1997	2	5220	0	2	12	2.9
4567	2	6850	1	1	29	2.1
997	1	2945	0	2	12	0.95
5517	2	2974	1	2	26	2.5
5280	2	4552	0	0	4	0.7
4935	1	668	0	2	16	3.2
6807	2	5516	0	2	12	2.5
3764	2	2839	0	2	7	2.3
7448	1	6792	0	2	5	2.1
3177	2	3267	0	1	29	3.4
5646	1	1107	0	2	20	1.6
1028	2	4426	0	1	4	2
7374	1	6299	0	1	26	2.5
749	2	6132	1	5	12	1.8
5466	1	6477	0	3	7	1.75
2585	2	7956	0	3	5	1.7
2211	1	2186	0	3	9	1.05
7536	1	3111	0	3	27	2.9
3258	1	582	0	2	11	2.6
1304	2	7075	0	1	29	1.8
6659	2	801	0	1	11	2.4
1827	2	3879	1	1	27	1.75
7148	2	2792	0	1	29	1.3
1634	1	2515	0	4	4	1.7
143	2	6846	0	3	9	2.25
510	2	7034	0	2	18	1.5
7182	2	5499	1	3	27	1.6
6968	2	8896	0	3	15	2.25
439	1	5642	0	0	17	1.9
8519	1	556	1	3	18	1.5
4114	1	8145	0	1	27	2.55
6386	1	1814	0	1	2	1.2
3491	1	8567	0	3	6	3.3
283	1	2173	0	5	7	1.1
5372	1	3986	1	3	23	1.8
4386	2	3366	0	2	16	1.7
3427	2	3137	0	2	5	2
6222	1	450	0	4	8	1.8
8414	2	2769	0	1	8	1.2
4401	2	1142	0	1	29	2.9
8870	1	2635	0	1	27	1.35
5136	1	3594	0	1	12	2.1
2835	2	2452	0	5	4	2.15
2373	2	351	0	1	13	2.4
7862	1	8293	1	2	7	2.2
4339	2	5935	0	4	13	3.2
1584	2	1793	0	1	2	1.1
3114	2	6441	0	2	13	2.25
6902	2	5879	0	2	5	2.2
2485	2	9021	1	4	15	1.7
4816	2	5580	1	1	9	1.15
6110	1	3137	0	3	23	3.1
5381	2	3558	0	4	15	2.8
6212	2	3356	1	2	4	1.2
5247	1	6001	0	3	22	2.3
5459	2	6027	1	3	6	2.1
6216	1	8560	1	1	8	1.35
7936	2	8108	1	2	6	2.4
6719	2	5879	0	2	18	3
8671	1	1015	1	1	14	1.1
8295	2	8605	0	1	8	2.6
1600	2	1195	0	1	20	3.3
3924	2	7268	0	2	9	2
7054	1	1372	0	2	5	1.6
5686	1	7931	0	2	11	2.7
5278	2	7374	0	1	15	3.2
2392	1	844	0	1	6	2.1
3706	1	8732	0	5	13	1.75
945	1	2780	1	2	2	1.2
7274	2	7813	0	4	8	1.55
8995	1	3364	0	2	22	2.6
7942	1	8746	0	2	7	2
3915	2	668	0	1	22	2.7
3831	2	64	1	2	11	1.5
2028	2	6102	0	2	5	3
6984	1	2741	0	1	29	2.7
6937	1	7956	1	2	16	1.5
1850	2	745	1	2	26	1.9
35	2	7716	0	0	15	1.1
1103	1	4256	0	0	11	2.2
1848	1	3839	0	1	15	2.6
7097	1	4521	0	1	21	1.5
4029	1	5900	0	2	12	3.1
1823	2	1321	0	0	5	1
6299	1	8901	0	2	7	2.8
2502	2	2004	0	0	9	2.65
6117	2	556	0	2	2	2.8
840	1	7842	0	2	16	2.5
6292	2	6778	0	3	23	3.2
5177	1	1037	1	1	9	1.85
3937	1	5815	0	3	15	2.5
4455	1	3971	0	2	9	2.35
7921	1	1544	0	2	15	1.7
7790	1	3785	1	1	26	1.7
8505	2	7221	0	2	6	1.5
8465	2	1372	0	2	3	1.2
7532	1	7780	0	0	23	1.9
5808	2	442	0	2	22	1.7
1546	2	4538	0	3	15	2.8
2564	2	339	0	2	6	2.4
4714	1	229	0	5	9	2.6
1046	2	5169	1	1	26	0.75
8479	1	4820	1	1	29	1.6
5545	1	1900	1	0	20	1.6
7841	2	4031	0	4	22	2.8
8237	1	6214	0	3	18	1.7
5458	1	3689	0	3	15	2.5
3093	2	8293	1	3	23	1.7
4540	1	6516	0	2	22	1.3
9013	1	3082	0	2	13	2.4
3228	2	2306	0	2	12	2.4
2993	2	2113	0	2	22	1.4
8348	1	7510	0	2	11	2.4
4107	2	5673	0	1	11	2.6
5394	2	3376	0	1	11	2.7
5119	1	2665	0	3	6	2.8
1118	2	8526	0	3	9	2.45
4235	1	1760	0	2	13	2.15
5627	1	8268	0	1	27	1.35
3810	1	6768	1	1	26	1.9
3080	1	8082	0	2	7	2
3871	1	3994	0	2	16	2.5
58	2	5815	0	2	13	2.5
5505	1	6765	0	4	2	1.7
5609	2	5920	0	2	8	2.25
3678	2	2537	0	0	17	2.6
5904	2	8504	1	0	8	1.25
2151	2	8361	0	1	12	1.1
5843	2	8841	1	3	18	1.2
2342	2	8293	1	2	22	2.6
2245	1	2506	0	3	4	2.45
6419	2	1142	0	2	6	2.4
1620	2	2253	0	2	16	3.1
2428	1	2969	0	2	12	2.25
7299	2	8037	0	2	27	2.2
3782	1	4517	0	4	27	2.5
7797	1	5881	0	2	22	3
6370	1	7596	0	3	22	2.2
4734	1	7432	0	1	4	1.4
8440	2	2980	0	4	14	1.9
1257	1	6300	0	5	6	3.2
4824	1	745	1	2	7	1.8
1422	2	7499	0	1	23	2.5
5033	1	1705	0	3	9	2.2
2155	1	7537	0	5	7	2.6
1866	2	3698	0	0	4	1.55
2682	1	1142	0	1	17	2.7
6647	1	2980	0	3	22	1.9
7055	1	613	0	1	27	0.95
900	1	970	0	4	11	1.8
2253	1	7541	0	3	23	3.9
6836	1	3054	0	3	12	2.8
3092	1	2968	0	3	27	2.6
2381	2	8093	0	2	29	1.2
7849	2	17	1	0	17	1.5
914	2	1783	0	2	6	3.2
6548	1	3958	1	5	14	1.9
8700	2	556	0	3	25	1.8
3052	2	3986	0	1	2	2
7216	2	5529	0	3	14	2.5
5013	1	8980	0	2	15	2.4
1582	2	1398	0	2	26	1.9
6069	1	3843	0	1	9	2.5
5800	1	1696	0	2	13	1.85
5099	1	3668	0	2	11	2.3
4478	2	263	0	5	14	2.5
7251	1	1833	0	2	27	2.25
627	2	2963	0	5	3	3.1
8636	2	7327	1	3	9	2.1
5184	1	7636	1	2	22	1.6
3460	2	7327	0	2	8	3
4783	1	3926	0	2	22	2.3
5390	2	970	0	4	7	2.9
740	2	552	1	2	5	2.1
2812	1	5227	0	1	29	2.4
769	2	7636	0	3	7	2.7
8261	1	6106	0	2	7	2.4
6524	2	6765	0	2	18	2.7
7745	2	3840	1	1	4	0.95
2234	2	5436	0	2	26	3.1
8367	1	8740	0	3	14	2.2
4793	2	1505	1	5	9	1.9
8194	1	1195	0	0	17	2.3
4232	2	4167	0	1	26	2.2
5761	2	6765	0	2	16	3
9004	2	2968	0	2	13	2.15
3265	2	1241	0	2	27	1.6
6972	2	7751	0	2	18	2
4413	1	4347	0	2	11	1.9
4628	2	6843	0	1	27	2.45
7568	1	4552	0	1	27	2
4873	2	4538	0	1	13	2
4549	2	1143	0	3	15	2.75
1671	2	8316	0	1	7	2.45
7967	1	4783	0	5	12	2.8
645	2	6520	0	1	8	2.1
7449	2	8164	0	2	11	1.5
2718	1	3328	0	0	27	1.35
4823	1	339	0	1	29	2.3
7786	2	5006	0	3	6	2.2
4915	1	5565	0	3	15	2.4
7911	1	2467	1	0	12	1.7
6812	2	5181	0	1	27	1.05
4440	1	3986	1	2	6	1.4
2111	2	8361	0	2	15	2.25
470	2	8202	0	1	13	2.4
8738	1	6516	0	1	14	2.5
1011	2	3483	1	2	15	1.95
5531	2	3983	0	2	3	2.6
720	2	335	0	3	9	1.75
2737	2	7751	0	2	11	2.1
4302	1	339	0	1	20	2.4
2769	1	5108	1	2	26	1.8
6362	1	7219	0	5	12	2.1
6115	2	8021	0	2	13	2.8
2090	2	4426	0	2	12	2.9
5108	1	3926	0	2	2	2
3622	2	2476	0	2	11	2.8
2887	2	5410	0	5	7	3.9
7198	2	6215	1	1	16	2.6
1995	2	2839	0	1	14	2.1
2302	2	6208	0	1	15	2.9
5842	1	4871	1	3	6	2.5
5314	1	692	0	1	5	2
5587	2	3707	0	1	29	2.6
8776	1	3227	0	4	12	1.6
1519	2	6159	1	4	12	1.8
4888	1	3483	0	4	27	2.65
4381	2	5499	1	5	9	1.65
1725	1	4935	0	1	26	2.6
6748	2	3948	0	0	29	1.9
2975	1	1647	0	2	4	2.2
1962	1	2682	1	2	3	1.8
3076	2	4246	0	2	9	2.45
7822	2	4735	0	4	12	1.95
7275	1	6768	1	5	13	1.7
5812	1	5314	0	2	23	1.1
6723	1	2467	1	2	13	1.8
8946	1	3483	0	3	9	2.7
5049	1	4347	0	1	18	0.8
7713	1	8913	1	3	7	1.3
6727	2	5503	1	1	13	2
1548	2	5981	0	0	8	2.2
3863	2	3840	1	5	12	1.6
1288	1	2913	1	1	3	1.7
8361	1	8341	0	3	26	2.9
5452	2	2704	0	1	12	1.35
7101	2	3594	0	1	15	2.4
4579	2	2545	0	3	25	2.9
1438	2	8234	0	1	11	2.5
7943	2	795	0	1	11	2.4
162	1	64	1	2	2	1.4
3511	2	2980	1	1	7	1.5
7219	1	8732	0	4	4	2.4
409	2	2899	1	2	4	1.7
4775	2	1576	0	2	6	1.3
8208	1	3227	0	1	15	2.2
1138	2	2700	0	2	22	2.8
4576	2	5675	1	2	18	1.6
1321	1	1529	0	4	6	3.7
4916	2	3832	1	2	23	2.2
3345	2	6026	1	4	23	1.7
1899	1	9023	0	1	7	2.6
3581	1	8692	1	5	11	2.2
2819	1	52	1	1	12	1.45
599	1	1607	0	1	20	3
4843	2	7642	0	2	14	2.3
6675	2	1042	0	0	17	1.8
2216	2	6132	1	5	12	2.5
2319	2	7355	0	1	5	1.7
3318	2	3376	1	1	22	1.5
6632	2	5895	1	4	8	1.45
1549	2	8692	0	2	2	1.5
3455	2	5550	0	1	2	1
1	1	3333	0	2	18	2.3
1496	2	6110	0	1	18	0.9
2635	1	5928	0	2	4	2.15
4903	1	1199	0	2	20	1.2
4978	2	916	0	1	2	1.4
6661	2	7664	0	5	9	1.5
8500	1	7434	0	2	25	1.5
4677	1	3874	0	2	7	2.8
3521	2	64	1	2	7	1.85
2399	2	7710	0	2	25	2.1
5729	2	3659	0	2	16	3.2
6307	2	2186	1	5	15	1.75
4044	2	8111	1	1	11	1.9
2604	1	7219	0	5	9	2.35
7971	2	6520	0	2	12	2.4
8202	1	75	0	1	26	2
1474	2	8865	1	2	20	2.3
3095	2	3785	0	2	15	2.5
1024	1	8712	0	2	2	2.4
157	2	487	0	1	20	2.6
2314	2	7908	0	1	11	2
5453	2	2665	0	1	29	2.6
6946	1	4000	1	2	6	2.2
876	2	4836	0	2	18	2.8
4523	1	8037	0	3	9	1.975
108	1	3668	0	2	16	3
918	1	1705	0	1	13	2.45
7179	2	8200	1	1	6	1.9
2764	2	4506	0	1	3	2.7
4699	1	7202	0	3	22	2.1
4849	2	2741	0	1	20	3.2
6210	1	3994	1	3	12	1.8
2921	2	6027	0	2	5	2.8
8996	2	3747	0	1	13	3
7544	2	8560	1	1	8	1.15
7068	1	1622	1	2	25	1.4
4169	2	2272	0	2	27	1.9
2017	2	4781	0	3	23	2
609	2	1949	0	5	4	2.2
8994	2	2780	1	2	11	1.5
7707	2	6516	0	2	11	2.8
5044	1	5193	1	3	6	1.5
1037	1	8901	0	1	14	2.9
3586	1	5959	1	1	11	1.7
1342	1	5881	1	2	7	1.9
1205	1	5895	1	0	26	1.6
8292	1	5550	1	2	11	1.1
7499	1	1375	0	0	29	2.7
1136	1	6831	0	2	6	2.7
2219	2	125	0	3	15	3
5559	2	5419	0	0	17	2.3
1983	1	3270	0	2	2	1.7
7821	1	6158	0	2	2	1.7
521	2	2113	0	2	9	1.8
6011	1	1042	1	1	29	1.2
815	1	745	1	3	22	1.6
4428	2	3994	0	2	22	2.6
5395	2	6637	0	0	27	1.2
5955	2	3416	1	4	12	1.5
5039	2	4167	0	3	7	2.8
3499	1	2070	0	2	2	1.7
8790	2	2700	0	2	6	1.3
544	2	5881	1	5	14	1.8
5469	1	4820	0	2	21	1.8
6489	1	1515	0	1	26	3
8986	1	6647	1	3	12	1.95
220	2	1221	0	2	16	3.3
841	2	3668	0	0	5	1.7
4224	2	4265	0	3	15	2.7
857	2	8063	0	1	9	2.35
810	1	6768	1	0	9	1.5
1833	1	8249	0	1	26	2.8
8088	2	1107	1	3	23	2.6
8885	1	7642	1	1	13	1.5
3749	2	1260	0	4	23	4
2727	2	442	0	2	4	3
6165	1	7222	0	3	16	2.6
3397	2	7024	0	4	11	2
6401	2	7421	1	2	20	2.8
8972	1	8729	0	2	2	2.1
9	2	8732	0	2	11	1.7
3048	1	6858	0	2	25	2.8
6240	2	1962	0	2	6	1.3
5902	2	6161	1	3	2	1.5
1252	2	7339	0	1	29	1.7
4871	1	6858	0	0	20	2.7
2518	2	5675	1	2	18	1.5
33	2	6792	1	1	21	1.1
3799	1	8685	0	2	4	3.1
8174	2	6505	0	3	15	2.25
4252	1	6647	0	3	4	2.15
888	1	4854	0	2	14	2.7
6009	1	695	0	2	18	1.8
4196	2	8605	0	2	26	3
7982	2	7931	0	2	2	2.1
6765	1	7434	1	1	3	2.4
473	2	8108	1	2	25	1.4
7699	1	1085	1	2	11	1.3
8363	2	8341	1	0	24	0.8
1031	2	1814	0	2	11	2
406	1	1725	0	1	27	2.95
2861	1	1107	1	3	23	2.1
2176	2	516	1	2	13	2.1
2495	2	3137	0	1	22	2.7
2045	1	6476	1	2	24	0.8
1347	1	5935	0	2	26	1.8
8311	2	5815	0	3	26	1.9
3232	2	5631	0	1	26	2.2
5245	2	3754	0	3	12	2.5
7517	2	6102	0	1	29	2.5
7118	2	1829	0	5	13	2.8
5575	2	7779	1	2	22	1.8
6215	1	5440	0	2	3	3.1
8395	2	6831	0	1	29	1.8
2318	2	8835	0	2	21	1.6
6808	2	5436	1	2	13	2.25
6975	2	1576	1	1	23	1.6
7140	1	6161	0	3	5	1.7
4208	2	2548	0	1	27	1.7
6383	1	3054	0	1	8	2
3542	2	3971	1	2	27	1.8
7688	1	7068	0	2	6	2
7939	1	2070	0	1	18	1.6
7355	1	8200	0	1	3	2
4999	1	8605	0	1	15	2.6
3850	2	1607	0	1	21	2.7
3735	1	7424	0	0	23	2.3
4583	1	2934	0	2	13	2.55
2136	2	8901	0	2	4	3
4885	2	351	0	2	26	3.4
3993	2	2704	0	2	15	2.55
153	1	5436	0	2	12	3
8852	1	3879	1	5	9	1.55
5672	2	6335	0	1	29	2
752	2	1107	0	4	22	2.4
91	2	6792	0	1	20	3.3
5291	1	556	0	1	29	2.2
3421	2	1846	0	2	26	2.3
1586	2	5314	0	2	12	1.6
2316	2	6831	0	2	5	2.9
8368	1	968	0	4	9	1.45
1571	1	4820	0	2	6	2
4306	1	8841	0	4	23	2
2297	2	5314	1	2	11	1.2
6103	1	8841	1	3	18	1.3
4609	1	5357	0	2	27	2.65
40	2	2966	0	0	12	2.7
7789	2	3994	1	4	14	1.9
1052	2	5859	0	0	27	0.7
1989	2	2899	0	2	14	2.4
5930	2	1568	0	5	14	1.4
5234	2	1622	1	1	29	2.3
8807	2	3539	0	5	11	2.1
5496	1	3994	0	1	18	0.9
2052	1	476	0	2	23	2.4
311	1	6125	0	2	15	2.1
5360	2	2052	0	2	22	2.8
3078	2	1479	0	2	11	2.4
567	2	4715	1	0	20	2
4763	2	3082	0	4	9	2
5773	1	8321	0	2	5	2.5
3972	1	6849	0	1	2	1.7
7753	1	5287	0	2	18	1.8
4294	1	8495	0	3	29	2.5
8603	1	7861	0	2	9	2.25
5369	1	1983	0	2	7	2.3
8668	1	64	1	4	23	1.8
4880	1	2623	0	1	13	2.4
2786	1	2975	0	5	15	1.95
4160	2	465	1	1	18	1.7
1476	1	5673	1	2	22	1.5
3500	2	7618	0	2	25	3
