id,dam,sire,Sex
7826,7321,,M
7827,7321,6965,F
7828,7321,,M
7829,7587,,F
7830,7587,,F
7831,7587,,F
7832,7040,,F
7833,7040,,F
7834,7040,,M
7835,7040,,M
7836,7574,,M
7837,7574,,M
7838,7574,,M
7839,6865,,M
7840,6865,,F
7841,6865,,F
7842,7311,6993,M
7843,7311,,M
7844,7311,,F
7845,7585,,M
7846,7585,,M
7847,7585,,F
7848,7585,,F
7849,7585,,F
7850,7111,7551,F
7851,7319,,F
7852,7319,,M
7853,7319,,F
7854,7319,,M
7855,7330,,F
7856,7330,,M
7857,7330,,M
7858,7485,,F
7859,7485,,F
7860,7485,,M
7861,7503,,F
7862,7503,,M
7863,7503,,F
7864,7170,,M
7865,7170,,M
7866,7170,,F
7867,7170,,F
7868,7690,,M
7869,7690,,F
7870,7690,,F
7871,7120,,M
7872,7120,,M
7873,7120,,M
7874,7120,,F
7875,6974,,M
7876,6974,,F
7877,6974,,F
7878,7694,,F
7879,7694,,M
7880,7694,,M
7881,7692,,F
7882,7692,,F
7883,7692,,M
7884,7500,,F
7885,7019,7108,M
7886,7019,,M
7887,7019,,M
7888,7496,,F
7889,7496,,F
7890,7496,,M
7891,7035,,F
7892,7035,,M
7893,7035,,M
7894,7035,,F
7895,7437,,F
7896,7437,7251,F
7897,7437,,F
7898,7437,7108,M
7899,7610,,M
7900,7051,7026,M
7901,7051,,F
7902,7051,,F
7903,7300,,F
7904,7300,,M
7905,7300,,M
7906,7195,,M
7907,7195,,M
7908,7195,,F
7909,7195,,M
7910,7195,7251,M
7911,7264,,F
7912,7264,,F
7913,7264,,M
7914,7264,,M
7915,7264,,F
7916,7613,,F
7917,7613,,M
7918,7613,,M
7919,7611,,M
7920,7611,,F
7921,7611,,M
7922,7611,,M
7923,7637,,M
7924,7637,,F
7925,7637,,M
7926,7637,,F
7927,7171,7306,F
7928,,7448,F
7929,7171,6980,M
7930,7560,,M
7931,,,M
7932,,,F
7950,,,M
7951,,,M
7952,,,M
7953,,,M
7954,,,M
7955,,,F
7956,,,F
7957,,,M
7958,,,M
7959,,,F
7960,,,M
7961,,,M
7962,,,F
7963,,,M
7964,,,M
7965,,,F
7966,,,F
7967,,,F
7968,,,M
7969,,,M
7970,,,M
7971,,,F
7972,,,M
7973,,,M
7974,,,M
7975,,,F
7976,,,M
7977,,,M
7978,,,F
7979,,,M
7980,,,M
7981,,,F
7982,,,M
7983,,,F
7984,,,M
7985,,,F
7986,,,M
7987,,,M
7988,,,F
7989,,,F
7990,,,M
7999,7051,7570,F
8000,7572,,M
8001,7572,,M
8002,7572,,F
8003,7485,,M
8004,7485,,F
8005,7485,,F
8006,7485,,F
8007,7485,,M
8008,7311,7673,M
8009,7311,,M
8010,7311,,M
8011,7311,,M
8012,7311,,F
8013,7597,,F
8014,7597,,M
8015,7597,,F
8016,7051,,F
8017,7051,,F
8018,7051,,M
8019,7692,,F
8020,7692,,M
8021,7692,,M
8022,7692,,F
8023,7692,,M
8024,7512,,M
8025,7512,7549,F
8026,7512,,M
8027,7583,,F
8028,7583,,M
8029,7583,,M
8030,7583,,F
8031,6865,,M
8032,6865,,M
8033,6865,,M
8034,6865,,M
8035,6864,,F
8036,6864,,F
8037,6864,,M
8038,6864,,F
8039,7694,,M
8040,7694,,M
8041,7694,,F
8042,7321,,F
8043,7321,,M
8044,7321,,M
8045,7321,7427,M
8046,7672,,F
8047,7672,7256,M
8048,7672,,M
8049,7195,,F
8050,7195,7108,F
8051,7195,7251,M
8052,7611,7639,M
8053,7611,7487,F
8054,7611,7487,F
8055,7611,7487,F
8056,7396,,F
8057,7396,,F
8058,7396,,F
8059,7314,,M
8060,7314,,F
8061,7314,,M
8062,7314,7387,M
8063,7314,,F
8064,7556,7704,M
8065,7556,,M
8066,7556,7262,F
8067,7111,7502,F
8068,7111,6976,M
8069,7111,,F
8070,7560,,F
8071,7560,7423,F
8072,7560,7586,F
8073,7560,7586,M
8074,6947,,M
8075,6947,,F
8076,6947,,M
8077,6947,,M
8078,7632,,M
8079,7632,,M
8080,7632,,F
8081,7632,,M
8082,7559,7673,M
8083,7559,,F
8084,7496,,F
8085,7496,7638,F
8086,7496,,F
8087,7496,7638,F
8088,7170,,F
8089,7170,,M
8090,7170,,M
8091,7850,,F
8092,7850,,M
8093,7850,,M
8094,7613,,M
8095,7613,,M
8096,7589,,F
8097,7589,,F
8098,7589,,M
8099,7589,,F
8100,7558,,F
8101,7558,,M
8102,7558,,F
8103,7330,,M
8104,7330,,F
8105,7330,7256,F
8106,7573,,M
8107,7437,7251,M
8108,7437,7251,F
8109,7706,,F
8110,7706,,F
8111,7706,6923,F
8112,7706,,F
8113,7649,7502,M
8114,7649,,F
8115,7649,,F
8116,7637,,M
8117,7637,,F
8118,7637,,M
8119,7619,,F
8120,7619,,M
8121,7619,,F
8122,7584,,F
8123,7584,,F
8124,7584,,M
8125,7584,,F
8126,7807,,M
8127,7807,,M
8128,7807,,M
8129,7807,,F
8130,7753,,M
8131,7753,,M
8132,7753,,M
8133,7753,,M
8134,7700,,F
8135,7700,,F
8136,7700,,F
8137,7932,,F
8138,7932,,M
8139,7932,,M
8140,7955,,M
8141,7955,,M
8142,7955,,M
8143,7614,,M
8144,7614,,F
8145,7614,,M
8146,7557,7435,M
8147,7557,,M
8148,7557,,M
8149,7573,,M
8150,7430,,M
8151,7430,,F
8152,7430,,M
8153,7597,,M
8154,7597,,M
8155,7597,,F
8156,7051,,F
8157,7051,,M
8158,7051,7570,F
8159,7396,7716,F
8160,7396,,M
8161,7396,,F
8162,7572,,
8163,7715,,F
8164,7715,,F
8165,7715,,F
8166,7757,7501,F
8167,7757,7501,F
8168,7757,,M
8169,7173,,M
8170,7173,,M
8171,7173,,M
8172,7173,,M
8173,7211,,F
8174,7211,,F
8175,7211,7634,F
8176,7211,,M
8177,7699,,M
8178,7699,,M
8179,7699,,F
8180,7699,,M
8181,7720,,F
8182,7720,,F
8183,7720,,M
8184,7120,,F
8185,7120,,M
8186,7120,,M
8187,7120,,F
8188,7428,,M
8189,7428,,M
8190,7428,,M
8191,7428,,F
8192,7724,,F
8193,7724,7707,F
8194,7724,,F
8195,7724,,M
8196,,,M
8197,,,M
8198,,,M
8200,,,M
8201,,,M
8202,,,M
8203,,,M
8204,,,M
8205,,,M
8206,,,M
8207,,,M
8208,,,M
8209,,,M
8210,,,M
8211,,,M
8212,,,M
8213,,,M
8214,,,M
8215,7321,7502,M
8216,,,M
8219,,,M
8220,,,M
8221,,,M
8222,,,M
8223,,,F
8224,,,M
8225,,,M
8226,,,M
8227,,,M
8228,,,F
8229,,,M
8230,,,M
8231,,,M
8232,,,M
8233,,,M
8234,,,M
8235,5983,6414,F
8236,5983,6416,F
8237,5983,6414,M
8238,5983,6416,M
8239,,,F
8240,5909,6416,M
8241,5909,6410,M
8242,5909,6284,F
8243,5909,6416,F
8244,,,M
8245,,,M
8246,5700,5466,M
8247,5700,6410,F
8248,5700,8209,F
8249,5700,6414,F
8250,6104,6491,F
8251,6104,6408,M
8252,6248,6203,M
8253,6248,6203,F
8254,6248,5911,F
8255,6124,6284,F
8256,6124,8196,F
8257,6221,8226,M
8258,6221,8233,M
8259,6221,8233,M
8260,6221,8226,F
8261,5954,8200,F
8262,5954,8233,M
8263,5954,8200,M
8264,5954,8230,M
8265,5954,8230,F
8266,6490,8226,F
8267,6490,8210,M
8268,5910,6410,F
8269,5910,6412,M
8270,,,F
8271,6430,5466,F
8272,6430,5466,F
8273,5909,6487,M
8274,5909,6487,F
8275,5909,6487,F
8276,5909,6487,F
8277,5909,6487,M
8278,5909,6487,F
8279,6124,5466,M
8280,6124,8196,F
8281,6124,8196,F
8282,6465,5601,F
8283,6465,5466,M
8284,6465,5601,M
8285,6465,5466,M
8286,6104,6491,M
8287,6435,5466,F
8288,6435,8222,F
8289,6435,8197,M
8290,6435,8198,F
8291,6435,8198,F
8292,6120,6416,F
8293,6120,6132,F
8294,,,F
8295,6450,6410,M
8296,6450,6487,F
8297,6450,6487,F
8298,6450,8221,F
8299,8239,5466,F
8300,8239,6410,F
8301,8239,5466,F
8302,,,F
8303,,6414,M
8304,,8225,M
8305,6490,6407,M
8306,6490,6407,F
8307,6430,6487,M
8308,6430,6284,M
8309,5210,6408,M
8310,5210,6408,F
8311,5210,6408,F
8312,5210,6408,M
8313,5210,6408,F
8314,6120,5466,M
8315,6120,5466,M
8316,6120,5466,F
8317,6248,8221,F
8318,6248,8221,F
8319,6248,8221,M
8320,6248,8221,F
8321,,,M
8322,,,F
8323,6104,8221,M
8324,6104,8221,M
8325,6104,8221,M
8326,6104,6416,F
8327,6104,8221,M
8328,6104,8221,F
8329,8294,5601,F
8330,5700,6410,M
8331,5700,6410,F
8332,5700,6410,M
8333,5983,6414,M
8334,,,M
8335,,,M
8336,8294,5601,F
8337,8294,5601,F
8338,8294,5601,M
8339,8294,5601,M
8340,8223,8197,F
8341,,,M
8342,6401,5266,M
8343,,,M
8344,,,M
8345,5910,6203,M
8346,5954,8244,F
8347,5954,8244,M
8348,5954,8244,F
8349,5954,8244,M
8350,5954,8244,M
8351,5954,8244,F
8352,5954,8244,M
8353,6451,8219,M
8354,6451,8225,F
8355,6451,8219,F
8356,6451,8219,F
8357,6451,8219,F
8358,6450,6410,M
8359,6450,6410,F
8360,6450,6410,M
8361,6450,6410,F
8362,6445,8211,M
8363,6445,6500,F
8364,6445,6500,F
8365,6445,6500,F
8366,6445,8212,F
8367,5983,6410,F
8368,5983,6414,F
8369,5909,5466,M
8370,5909,5466,M
8371,5909,5466,M
8372,5909,5466,F
8373,5909,5466,F
8374,6401,8224,F
8375,6401,8224,F
8376,6401,8224,F
8377,6401,8224,M
8378,8294,5601,M
8379,,5499,M
8380,6465,8232,M
8381,6465,8232,M
8382,6465,8232,M
8383,5693,8197,M
8384,5693,8197,M
8385,5693,8197,F
8386,5693,8197,F
8387,5693,8197,M
8388,5693,8197,F
8389,,,M
8390,,,F
8398,,,M
8399,,,F
8400,,,F
8401,,,F
8402,,,F
8403,,,M
8404,,,M
8405,,,F
8406,,,M
8407,,,F
8408,,,M
8409,,,M
8410,,,M
8411,,,M
8412,,,M
8413,,,M
8414,,,M
8415,,,M
8416,,,M
8417,,,M
8418,,,F
8419,,,M
8420,,,F
8421,5367,5169,M
8422,5367,6057,F
8423,5367,6060,M
8424,6040,6026,M
8425,6040,6026,M
8426,6040,6026,M
8427,6040,6057,F
8428,6040,6057,M
8429,8400,8204,F
8430,8400,6538,F
8431,8400,8412,M
8432,8400,6057,M
8433,8400,6538,M
8434,8400,6149,M
8435,,,M
8436,,,F
8437,8407,5169,F
8438,8418,8398,M
8439,8418,5169,F
8440,8418,8202,F
8441,8418,8202,F
8442,8418,8398,F
8443,8418,6510,F
8444,8390,5169,M
8445,8390,8213,M
8446,8390,8417,F
8447,8390,5169,M
8448,8390,5169,F
8449,,,M
8450,6549,6149,M
8451,6549,6149,M
8452,6549,6499,F
8453,6549,6149,M
8454,6549,6149,M
8455,6034,8406,M
8456,6034,8220,F
8457,6034,8220,F
8458,6034,8406,F
8459,6034,8220,M
8460,6034,8220,M
8461,6040,6057,M
8462,6040,6057,F
8463,6040,6057,F
8464,6040,6057,M
8465,8405,8201,F
8466,8405,6058,F
8467,8405,6058,F
8468,8405,8214,M
8469,8436,6057,M
8470,8436,8404,M
8471,8436,8404,M
8472,8436,8404,F
8473,8407,8417,M
8474,8407,8406,F
8475,8407,8216,F
8476,8407,8216,M
8477,6557,8415,M
8478,6557,8415,F
8479,6557,8415,F
8480,6557,8409,M
8481,6557,5172,M
8482,5367,8409,M
8483,5367,8409,M
8484,5367,8403,F
8485,5367,8409,F
8486,5367,8409,F
8487,,8222,M
8488,,,M
8489,,8398,M
8490,8418,8417,F
8491,8418,8417,M
8492,,,M
8493,,8201,F
8494,,6133,M
8495,,,M
8496,,,M
8497,,,M
8498,,,M
8499,8420,8419,M
8500,8420,8419,F
8501,8420,8419,M
8502,8420,8419,F
8503,8420,8419,F
8504,8418,8417,F
8505,8418,8417,F
8506,8418,8417,F
8507,8418,8417,M
8508,8418,8417,F
8509,6034,8409,M
8510,6034,8409,F
8511,6034,8202,M
8512,6034,8202,M
8513,6034,8202,F
8514,6549,5927,F
8515,6549,6057,F
8516,6549,6057,F
8517,6549,6057,M
8518,6040,6510,F
8519,6040,6510,F
8520,6040,6510,M
8521,6506,6513,M
8522,6505,6512,F
8523,6508,8203,F
8524,6508,8204,F
8525,6508,8203,M
8526,6508,8203,F
8527,6508,8207,M
8528,6506,6513,M
8529,6506,6512,F
8530,6506,8208,M
8531,6506,6512,F
8532,6504,6058,F
8533,6504,5821,F
8534,6505,8389,M
8535,6508,8413,M
8536,6508,8205,M
8537,6508,8205,M
8538,6508,8206,M
8539,6508,8413,M
8540,6508,8205,M
8541,6508,8205,F
8565,,,M
8566,,,F
8567,,,F
8568,,,F
8569,,,M
8570,,,F
8571,,,M
8572,,,M
8573,,,M
8574,,,M
8575,,,M
8576,,,F
8577,,,F
8578,,,F
8579,,,F
8580,,,M
8581,,,F
8582,,,F
8583,,,F
8584,,,M
8585,,,F
8586,,,M
8587,,,F
8588,,,M
8589,,,M
8590,,,M
8591,,,M
8592,,,M
8593,,,M
8594,,,M
8595,,,F
8596,,,F
8597,,,F
8598,,,M
8599,,,M
8600,,,F
8601,,,M
8602,,,F
8603,,,M
8604,,,M
8605,,,M
8606,,,M
8607,,,F
8608,,,F
8609,,,M
8610,,,M
8611,,,M
8612,,,F
8613,,,F
8614,,,M
8615,,,M
8616,,,M
8617,,,F
8618,,,F
8619,,,F
8620,,,M
8621,,,M
8622,,,M
8623,,,M
8624,,,M
8625,,,F
8626,,,M
8627,,,M
8628,,,F
8629,,,M
8630,,,M
8631,,,F
8632,,,M
8633,7136,,F
8634,7136,,F
8635,7136,,M
8636,7111,7679,F
8637,7111,,F
8638,7111,7551,F
8639,7111,,F
8640,7195,,F
8641,7195,,M
8642,7195,,M
8643,7195,,M
8644,7195,,F
8645,7195,,M
8646,7195,,M
8647,7195,8113,F
8648,7195,,M
8649,6947,,M
8650,6947,,M
8651,6947,,F
8652,6947,,F
8653,7420,7034,F
8654,7311,,F
8655,7311,,M
8656,7311,,F
8657,7311,,M
8658,7311,,M
8659,7311,,F
8660,7311,,F
8661,7311,,F
8662,7311,7900,M
8663,7330,,F
8664,7330,,F
8665,7330,,M
8666,7330,,M
8667,7330,,F
8668,7330,,F
8669,7330,7638,M
8670,7330,,M
8671,7330,7638,M
8672,7383,,F
8673,7383,,F
8674,7383,,M
8675,7383,,M
8676,7321,,F
8677,7321,,M
8678,7321,8569,F
8679,7321,8569,F
8680,7321,,M
8681,7321,,F
8682,7321,8569,F
8683,7321,,F
8684,7321,7898,F
8685,7321,,M
8686,7321,,M
8687,7321,,M
8688,7321,,M
8689,7259,,F
8690,7259,,F
8691,7259,,M
8692,7259,,M
8693,7396,,M
8694,7396,,F
8695,7396,,M
8696,7396,,M
8697,7396,,M
8698,7396,,M
8699,7573,,F
8700,7573,,M
8701,7573,,M
8702,7573,,M
8703,7573,,M
8704,7573,,M
8705,7573,7549,F
8706,7573,7898,M
8707,7573,,F
8708,7573,7570,M
8709,8568,,M
8710,8568,,M
8711,8568,,F
8712,8568,,F
8713,7557,,M
8714,7557,7435,F
8715,7557,7435,F
8716,7557,7435,F
8717,7557,,F
8718,7557,8574,M
8719,7557,8574,F
8720,8567,,F
8721,8567,,F
8722,8567,,M
8723,8567,,M
8724,7597,,F
8725,7597,,F
8726,7597,,F
8727,7597,,M
8728,7597,,M
8729,7597,,M
8730,7597,,F
8731,7597,,M
8732,7597,7716,F
8733,7597,,F
8734,7597,,M
8735,7597,7448,F
8736,7597,,F
8737,7597,,M
8738,7560,,M
8739,7560,,M
8740,7560,,F
8741,7560,,F
8742,7560,,M
8743,7560,,M
8744,7560,7586,F
8745,7560,,F
8746,7560,,F
8747,7560,7586,M
8748,7560,,M
8749,7560,,M
8750,7753,,F
8751,7753,,M
8752,7753,,M
8753,7753,,F
8754,7753,,F
8755,7753,,M
8756,7988,,F
8757,7988,,F
8758,7988,,M
8759,7988,,M
8760,8025,,F
8761,8025,,F
8762,8025,,M
8763,8025,,F
8764,8025,,M
8765,8054,,F
8766,8054,,F
8767,8054,,F
8768,8054,,M
8769,8055,,F
8770,8055,,F
8771,8055,,F
8772,8055,,M
8773,8055,,M
8774,8055,,M
8775,7613,,M
8776,7613,,M
8777,7613,,M
8778,7613,,M
8779,7613,,F
8780,7613,,M
8781,7613,7635,M
8782,7613,,M
8783,7613,,M
8784,7589,,M
8785,7589,,M
8786,7589,,M
8787,7589,,M
8788,7589,,M
8789,7589,7638,M
8790,7757,,F
8791,7757,,M
8792,7757,7716,M
8793,7757,,F
8794,7757,,F
8795,7757,,M
8796,7757,,M
8797,7757,,M
8798,7757,8630,M
8799,7559,,M
8800,7559,,F
8801,7559,,F
8802,7559,,M
8803,7559,,F
8804,7559,,M
8805,7559,8626,F
8806,7559,8626,F
8807,7559,8626,M
8808,7632,,M
8809,7632,,F
8810,7632,,M
8811,7632,,M
8812,7632,8632,F
8813,7632,,M
8814,7632,,F
8815,7896,,F
8816,7896,,F
8817,7896,,M
8818,7896,7805,M
8819,7896,7805,F
8820,7700,,M
8821,7700,,F
8822,7700,,M
8823,7700,,M
8824,8576,,F
8825,8576,,M
8826,8576,,F
8827,8576,,M
8828,8576,,F
8829,8576,,F
8830,8576,,F
8831,8576,,M
8832,8576,,F
8833,8576,,M
8834,8067,,F
8835,8067,,F
8836,8067,,F
8837,8067,,M
8838,8067,,M
8839,8566,,F
8840,8566,,F
8841,8566,,F
8842,8566,,F
8843,8066,,M
8844,8066,7717,M
8845,8066,,M
8846,8066,,M
8847,8066,7977,F
8848,8066,,M
8849,8066,,M
8850,8066,,M
8851,7572,,M
8852,7572,,F
8853,7572,,F
8854,7572,,M
8855,7572,,M
8856,7572,,F
8857,7572,,F
8858,7572,,M
8859,7572,,M
8860,7572,,M
8861,7572,,M
8862,7572,,F
8863,7572,,M
8864,7572,,M
8865,8582,,M
8866,8582,,F
8867,8582,7551,F
8868,8582,,F
8869,8582,,F
8870,8582,,F
8871,8582,,M
8872,8582,,M
8873,8105,,M
8874,8105,,M
8875,8105,,M
8876,8105,7492,M
8877,8105,8598,F
8878,8105,,F
8879,8105,,F
8880,8105,,M
8881,8105,8598,F
8882,7999,,M
8883,7999,8584,M
8884,7999,,M
8885,8111,,M
8886,8111,,M
8887,8071,,F
8888,8071,,F
8889,8071,,M
8890,8072,,M
8891,8072,,M
8892,8072,,M
8893,8072,,F
8894,8085,,M
8895,8085,,F
8896,8085,,M
8897,8085,,F
8898,8085,,M
8899,8085,,M
8900,8085,,M
8901,8085,,M
8902,8085,,F
8903,8087,,F
8904,8087,,F
8905,8087,,F
8906,8087,,M
8907,8087,,M
8908,8087,,M
8909,8108,,F
8910,8108,,F
8911,8108,,M
8912,7705,,F
8913,7705,,F
8914,7705,,F
8915,7705,,F
8916,7825,,M
8917,7825,7551,F
8918,7825,7551,M
8919,7825,,M
8920,7825,7805,F
8921,7825,7551,F
8922,7810,,F
8923,7810,,F
8924,7672,,M
8925,7672,,M
8926,7672,,F
8927,7672,,M
8928,7672,,F
8929,7672,,F
8930,7672,,M
8931,7672,,F
8932,7672,8573,F
8933,7672,8573,F
8934,7672,8573,F
8935,7672,8573,F
8936,8050,,M
8937,8050,,M
8938,8050,,F
8939,8050,,F
8940,8050,,M
8941,7850,,F
8942,7850,7549,M
8943,7850,7549,M
8944,7850,7549,F
8945,7850,,M
8946,7850,7551,F
8947,7807,,F
8948,7807,,F
8949,7807,,F
8950,7807,,F
8951,7807,,F
8952,7807,,M
8953,7807,,M
8954,7807,7761,M
8955,7807,,M
8956,7807,,M
8957,7807,7551,M
8958,8159,,M
8959,8159,,F
8960,8159,,M
8961,8159,8591,M
8962,8159,8591,F
8963,8159,8591,M
8964,8159,,F
8965,8175,8605,F
8966,8175,8605,M
8967,8175,,F
8968,8175,,F
8969,8167,8565,M
8970,8579,,M
8971,8579,,F
8972,8579,,M
8973,8579,,F
8974,8579,7982,M
8975,8579,7982,M
8976,8579,7982,F
8977,8583,,F
8978,8583,,M
8979,8583,,M
8980,8631,,F
8981,8631,,M
8982,8631,,F
8983,8631,,F
8984,7637,,F
8985,7637,,M
8986,7637,,M
8987,7637,,F
8988,7637,,M
8989,7637,,F
8990,7637,,M
8991,7637,,M
8992,7637,,F
8993,7637,,M
8994,7637,,M
8998,,,M
8999,,,M
9000,,,M
9001,,,M
9002,,,M
9003,,,M
9004,,,M
9005,,,M
9006,,,M
9007,,,M
9008,,,M
9009,,,M
9010,,,F
9011,,,F
9012,9010,,M
9013,,,M
9014,,,M
9015,,,M
9016,,,M
9017,,,M
9018,,,M
9019,,,M
9020,,,M
9021,,,M
9022,,,M
9023,,,M
9024,,,F
9025,,,M
9026,,,M
9027,,,M
9028,,,M
9029,,,M
9030,,,F
9031,,,M
9032,,,F
9033,,,M
9034,,,M
9035,,,M
9036,,,M
9037,,,M
9038,,,M
9039,,8226,F
9040,,,M
9041,5210,9003,M
9042,5210,6139,F
9043,5210,6139,M
9044,5210,9004,M
9045,5700,9015,M
9046,5700,9015,M
9047,5700,9015,M
9048,5983,8225,F
9049,5983,6414,F
9050,5983,6414,F
9051,5983,6414,F
9052,5983,6414,F
9053,5983,6414,F
9054,5909,6487,F
9055,5909,6139,M
9056,5909,6139,M
9057,5909,6139,F
9058,5910,6203,F
9059,5910,6203,F
9060,5910,6414,F
9061,5910,6414,M
9062,6104,9014,F
9063,6104,6487,M
9064,6104,6487,M
9065,6104,6487,M
9066,6401,8226,M
9067,6401,9027,M
9068,6401,9012,M
9069,6401,9012,F
9070,6465,8232,M
9071,6465,6414,F
9072,6465,8232,F
9073,6248,9009,F
9074,8368,6414,F
9075,8368,,M
9076,8368,6414,F
9077,8367,8345,M
9078,8367,8225,F
9079,8367,8345,F
9080,6451,8232,M
9081,6451,8225,M
9082,6451,8221,M
9083,6451,8219,F
9084,6435,9017,F
9085,6435,9014,F
9086,6435,9028,M
9087,6435,9028,M
9088,6435,9014,M
9089,6444,8327,F
9090,6444,8327,M
9091,6124,8225,F
9092,6124,8225,F
9093,6124,8225,F
9094,6124,8225,F
9095,6124,8225,F
9096,8239,6414,M
9097,8239,9007,F
9098,8239,9008,M
9099,8239,8221,F
9100,8239,8225,M
9101,8239,6203,F
9102,8239,8225,F
9103,8239,8225,F
9104,8260,8379,F
9105,8260,8226,M
9106,8260,8344,M
9107,8260,8344,F
9108,8294,9020,M
9109,8294,9020,F
9110,8270,8344,F
9111,8270,9005,F
9112,8270,9006,M
9113,8270,8226,F
9114,8247,9017,F
9115,8247,8332,M
9116,8247,9017,F
9117,8287,8332,F
9118,8287,9025,F
9119,8300,9001,F
9120,8300,9018,F
9121,8300,9001,M
9122,8300,9001,M
9123,8301,6203,M
9124,8301,6203,F
9125,8301,6203,F
9126,8301,6203,F
9127,8301,8345,F
9128,8302,6414,M
9129,8302,6414,M
9130,8302,9008,M
9131,8302,9008,F
9132,8282,9016,F
9133,8282,8332,F
9134,8282,8332,F
9135,8282,9016,M
9136,8282,9006,M
9137,8282,9006,F
9138,8282,9006,M
9139,8282,9006,F
9140,8282,9006,F
9141,9032,8327,F
9142,9032,8327,M
9143,9032,8312,F
9144,9032,9014,M
9145,9024,8244,M
9146,9024,9025,F
9147,9024,8244,M
9148,9024,8244,M
9149,9024,9025,F
9150,8320,8370,F
9151,8320,8308,M
9152,8320,9002,M
9153,8320,9002,F
9154,8298,8308,F
9155,8298,8308,F
9156,8298,8308,M
9157,8355,6487,F
9158,8355,6487,F
9159,8355,9017,M
9160,8356,8379,F
9161,8356,8308,F
9162,8363,8286,F
9163,8363,8335,M
9164,8363,8286,F
9165,8326,6139,F
9166,8326,9005,F
9167,8326,8307,M
9168,8311,9018,F
9169,8318,8308,F
9170,8318,9001,F
9171,8318,9001,F
9172,8318,9001,F
9173,8375,8344,M
9174,8375,8259,F
9175,8290,9014,F
9176,8290,9021,M
9177,8290,9025,M
9178,8288,8307,F
9179,8288,9028,M
9180,8288,9012,M
9181,8288,8327,F
9182,9011,,M
9183,,,F
9184,,,F
9185,,,F
9186,,,F
9188,,,F
9189,,,F
9190,,,M
9191,,,M
9192,,,M
9193,,,M
9194,,,M
9195,,,M
9196,,,M
9197,,,M
9198,,,M
9199,,,M
9200,,,M
9201,,,M
9202,,,M
9203,,,M
9204,,,M
9205,,,M
9206,,,M
9207,,,M
9208,,,M
9209,,,M
9210,,,M
9211,8405,8495,F
9212,8405,9202,M
9213,8405,8495,M
9214,8407,8494,F
9215,8407,9195,M
9216,8407,8498,M
9217,8418,8435,M
9218,8418,8494,M
9219,8418,8492,M
9220,8418,8494,M
9221,8418,8417,M
9222,8436,9198,F
9223,8436,9198,F
9224,8436,9198,M
9225,8466,9206,F
9226,8466,9202,F
9227,8466,9207,M
9228,8472,8999,M
9229,8472,8511,M
9230,8474,8435,F
9231,8474,8489,F
9232,8474,8417,M
9233,8474,9203,M
9234,8475,8498,F
9235,8475,9203,F
9236,8475,8417,F
9237,8479,9182,F
9238,8479,9191,F
9239,8479,9191,F
9240,8479,8415,F
9241,8479,9182,M
9242,8484,9201,F
9243,8484,9198,F
9244,8484,9182,M
9245,8486,9194,F
9246,8486,9198,F
9247,8486,9000,M
9248,8486,9198,M
9249,8500,9201,M
9250,8500,8220,M
9251,8500,9182,M
9252,8508,8435,M
9253,8508,8417,M
9254,8513,8496,F
9255,8515,9191,M
9256,8516,8415,F
9257,8516,8415,F
9258,8516,8497,M
9259,8516,9191,M
9260,9184,6149,F
9261,9184,8220,F
9262,9184,6149,F
9263,9185,8497,F
9264,9185,8497,M
9265,9185,8497,M
9266,8478,8220,F
9267,8478,9193,M
9268,9188,8498,F
9269,9188,8998,F
9270,9188,8998,M
9271,5367,8494,F
9272,5367,8494,M
9273,6040,8497,F
9274,6040,6510,F
9275,6040,8403,F
9276,6040,8403,F
9277,6040,8403,F
9278,6040,8488,M
9279,6040,6510,M
