animal,dam,sire,Sex,BYEAR,DYEAR,Death.Type,LRS
6284,5508,5510,M,2008,2010,natural,3
6203,6104,5318,M,2008,2010,natural,10
6204,6104,5914,M,2008,2009,natural,1
6370,6047,6148,M,2008,2008,natural,0
6365,6038,6145,M,2008,2008,natural,0
6234,5210,6135,M,2008,2008,natural,0
6279,5486,6113,M,2008,2008,natural,0
6280,5486,6113,M,2008,2008,natural,0
6303,5954,6112,M,2008,2008,natural,0
6302,5954,6111,M,2008,2008,natural,0
6235,5210,6109,M,2008,2008,natural,0
6222,5247,6108,M,2008,2008,natural,0
6206,6103,6108,M,2008,2008,natural,0
6363,6037,6107,M,2008,2008,natural,0
6349,5368,6106,M,2008,2008,natural,0
6334,5414,6106,M,2008,2008,natural,0
6344,5797,6106,M,2008,2008,natural,0
6372,6051,6106,M,2008,2008,natural,0
6373,6051,6069,M,2008,2008,natural,0
6250,5232,5927,M,2008,2008,natural,0
6333,5414,5822,M,2008,2008,natural,0
6335,5414,5822,M,2008,2008,natural,0
6378,6075,5822,M,2008,2008,natural,0
6352,4040,5821,M,2008,2008,natural,0
6338,5757,5821,M,2008,2008,natural,0
6337,5757,5821,M,2008,2008,natural,0
6358,6034,5818,M,2008,2008,natural,0
6228,5236,5723,M,2008,2008,natural,0
6230,5236,5723,M,2008,2008,natural,0
6306,5726,5723,M,2008,2008,natural,0
6307,5726,5723,M,2008,2008,natural,0
6315,5050,5717,M,2008,2008,natural,0
6217,5005,5716,M,2008,2008,natural,0
6243,5330,5716,M,2008,2008,natural,0
6253,5693,5608,M,2008,2008,natural,0
6254,5693,5608,M,2008,2008,natural,0
6283,5337,5601,M,2008,2008,natural,0
6324,5367,5515,M,2008,2008,natural,0
6325,5367,5515,M,2008,2008,natural,0
6317,5056,5514,M,2008,2008,natural,0
6318,5056,5514,M,2008,2008,natural,0
6319,5056,5514,M,2008,2008,natural,0
6266,5304,5510,M,2008,2008,natural,0
6285,5508,5510,M,2008,2008,natural,0
6286,5508,5510,M,2008,2008,natural,0
6237,5210,5506,M,2008,2008,natural,0
6269,5226,5506,M,2008,2008,natural,0
6273,5485,5499,M,2008,2008,natural,0
6277,5486,5499,M,2008,2008,natural,0
6215,5005,5496,M,2008,2008,natural,0
6216,5005,5496,M,2008,2008,natural,0
6218,5005,5496,M,2008,2008,natural,0
6260,5652,5496,M,2008,2008,natural,0
6213,6120,5484,M,2008,2008,natural,0
6236,5210,5482,M,2008,2008,natural,0
6242,5330,5482,M,2008,2008,natural,0
6276,5486,5482,M,2008,2008,natural,0
6278,5486,5482,M,2008,2008,natural,0
6314,5050,5471,M,2008,2008,natural,0
6316,5050,5471,M,2008,2008,natural,0
6246,5476,5471,M,2008,2008,natural,0
6288,5715,5471,M,2008,2008,natural,0
6294,5908,5471,M,2008,2008,natural,0
6240,5212,5466,M,2008,2008,natural,0
6263,5700,5466,M,2008,2008,natural,0
6293,5908,5466,M,2008,2008,natural,0
6291,5907,5465,M,2008,2008,natural,0
6214,6120,5457,M,2008,2008,natural,0
6312,5071,5447,M,2008,2008,natural,0
6323,5171,5447,M,2008,2008,natural,0
6355,6018,5447,M,2008,2008,natural,0
6332,5382,5439,M,2008,2008,natural,0
6346,5806,5439,M,2008,2008,natural,0
6345,5806,5421,M,2008,2008,natural,0
6362,6037,5421,M,2008,2008,natural,0
6353,4040,5347,M,2008,2008,natural,0
6356,6018,5174,M,2008,2008,natural,0
6320,5171,5172,M,2008,2008,natural,0
6321,5171,5172,M,2008,2008,natural,0
6330,5380,5172,M,2008,2008,natural,0
6374,6066,5172,M,2008,2008,natural,0
6375,6066,5172,M,2008,2008,natural,0
6347,5806,5169,M,2008,2008,natural,0
6265,5304,5166,M,2008,2008,natural,0
6295,5910,5166,M,2008,2008,natural,0
6297,5910,5166,M,2008,2008,natural,0
6296,5910,5166,M,2008,2008,natural,0
6359,6034,5155,M,2008,2008,natural,0
6361,6037,5152,M,2008,2008,natural,0
6229,5236,5147,M,2008,2008,natural,0
6289,5715,5142,M,2008,2008,natural,0
6322,5171,5070,M,2008,2008,natural,0
6305,5983,4713,M,2008,2008,natural,0
6326,5367,4413,M,2008,2008,natural,0
6268,5226,5318,M,2008,2009,natural,0
6487,5910,5256,M,2009,2010,natural,15
6500,6417,5717,M,2009,2010,natural,3
6491,5931,6403,M,2009,2010,natural,2
6538,6034,5515,M,2009,2010,natural,2
6499,5983,5927,M,2009,2010,natural,1
6521,6128,6387,M,2009,2009,natural,0
6551,6066,6386,M,2009,2009,natural,0
6458,5693,6385,M,2009,2009,natural,0
6459,5693,6385,M,2009,2009,natural,0
6462,5652,6383,M,2009,2009,natural,0
6449,5212,6142,M,2009,2009,natural,0
6482,5908,6142,M,2009,2009,natural,0
6432,6104,6139,M,2009,2009,natural,0
6469,5226,6138,M,2009,2009,natural,0
6518,6126,6057,M,2009,2009,natural,0
6547,6059,6026,M,2009,2009,natural,0
6548,6059,6026,M,2009,2009,natural,0
6448,5212,5927,M,2009,2009,natural,0
6453,5232,5927,M,2009,2009,natural,0
6437,6401,5906,M,2009,2009,natural,0
6516,6126,5826,M,2009,2009,natural,0
6534,5449,5818,M,2009,2009,natural,0
6463,5652,5723,M,2009,2009,natural,0
6472,5485,5717,M,2009,2009,natural,0
6473,5485,5717,M,2009,2009,natural,0
6501,6417,5717,M,2009,2009,natural,0
6502,6417,5717,M,2009,2009,natural,0
6423,6301,5716,M,2009,2009,natural,0
6424,6301,5716,M,2009,2009,natural,0
6457,5693,5601,M,2009,2009,natural,0
6529,5367,5515,M,2009,2009,natural,0
6537,6034,5515,M,2009,2009,natural,0
6546,6047,5515,M,2009,2009,natural,0
6488,5910,5510,M,2009,2009,natural,0
6441,5247,5496,M,2009,2009,natural,0
6442,5247,5496,M,2009,2009,natural,0
6426,6201,5471,M,2009,2009,natural,0
6427,6201,5471,M,2009,2009,natural,0
6428,6201,5471,M,2009,2009,natural,0
6494,5954,5470,M,2009,2009,natural,0
6495,5954,5470,M,2009,2009,natural,0
6446,5212,5466,M,2009,2009,natural,0
6440,5247,5466,M,2009,2009,natural,0
6478,5907,5466,M,2009,2009,natural,0
6479,5907,5466,M,2009,2009,natural,0
6483,5909,5457,M,2009,2009,natural,0
6433,6104,5457,M,2009,2009,natural,0
6531,5414,5439,M,2009,2009,natural,0
6517,6126,5421,M,2009,2009,natural,0
6484,5909,5318,M,2009,2009,natural,0
6431,6400,5318,M,2009,2009,natural,0
6542,6040,5172,M,2009,2009,natural,0
6554,6090,5169,M,2009,2009,natural,0
6560,6504,6413,M,2009,2010,natural,0
6447,5212,5927,M,2009,2010,natural,0
6452,5232,5927,M,2009,2010,natural,0
6436,6401,5906,M,2009,2010,natural,0
6559,6504,5825,M,2009,2010,natural,0
6536,6034,5515,M,2009,2010,natural,0
6485,5909,5318,M,2009,2010,natural,0
6434,6104,5318,M,2009,2010,natural,0
8499,8420,8419,M,2010,2010,natural,0
8501,8420,8419,M,2010,2010,natural,0
8491,8418,8417,M,2010,2010,natural,0
8507,8418,8417,M,2010,2010,natural,0
8477,6557,8415,M,2010,2010,natural,0
8535,6508,8413,M,2010,2010,natural,0
8539,6508,8413,M,2010,2010,natural,0
8431,8400,8412,M,2010,2010,natural,0
8482,5367,8409,M,2010,2010,natural,0
8483,5367,8409,M,2010,2010,natural,0
8509,6034,8409,M,2010,2010,natural,0
8480,6557,8409,M,2010,2010,natural,0
8455,6034,8406,M,2010,2010,natural,0
8470,8436,8404,M,2010,2010,natural,0
8471,8436,8404,M,2010,2010,natural,0
8438,8418,8398,M,2010,2010,natural,0
8534,6505,8389,M,2010,2010,natural,0
8347,5954,8244,M,2010,2010,natural,0
8349,5954,8244,M,2010,2010,natural,0
8350,5954,8244,M,2010,2010,natural,0
8352,5954,8244,M,2010,2010,natural,0
8262,5954,8233,M,2010,2010,natural,0
8258,6221,8233,M,2010,2010,natural,0
8382,6465,8232,M,2010,2010,natural,0
8380,6465,8232,M,2010,2010,natural,0
8381,6465,8232,M,2010,2010,natural,0
8264,5954,8230,M,2010,2010,natural,0
8257,6221,8226,M,2010,2010,natural,0
8377,6401,8224,M,2010,2010,natural,0
8323,6104,8221,M,2010,2010,natural,0
8324,6104,8221,M,2010,2010,natural,0
8325,6104,8221,M,2010,2010,natural,0
8327,6104,8221,M,2010,2010,natural,5
8319,6248,8221,M,2010,2010,natural,0
8459,6034,8220,M,2010,2010,natural,0
8460,6034,8220,M,2010,2010,natural,0
8476,8407,8216,M,2010,2010,natural,0
8468,8405,8214,M,2010,2010,natural,0
8445,8390,8213,M,2010,2010,natural,0
8362,6445,8211,M,2010,2010,natural,0
8267,6490,8210,M,2010,2010,natural,0
8530,6506,8208,M,2010,2010,natural,0
8527,6508,8207,M,2010,2010,natural,0
8538,6508,8206,M,2010,2010,natural,0
8536,6508,8205,M,2010,2010,natural,0
8537,6508,8205,M,2010,2010,natural,0
8540,6508,8205,M,2010,2010,natural,0
8525,6508,8203,M,2010,2010,natural,0
8511,6034,8202,M,2010,2010,natural,1
8512,6034,8202,M,2010,2010,natural,0
8263,5954,8200,M,2010,2010,natural,0
8387,5693,8197,M,2010,2010,natural,0
8383,5693,8197,M,2010,2010,natural,0
8384,5693,8197,M,2010,2010,natural,0
8289,6435,8197,M,2010,2010,natural,0
8433,8400,6538,M,2010,2010,natural,0
8521,6506,6513,M,2010,2010,natural,0
8528,6506,6513,M,2010,2010,natural,0
8520,6040,6510,M,2010,2010,natural,0
8273,5909,6487,M,2010,2010,natural,0
8277,5909,6487,M,2010,2010,natural,0
8307,6430,6487,M,2010,2010,natural,2
8240,5909,6416,M,2010,2010,natural,0
8238,5983,6416,M,2010,2010,natural,0
8237,5983,6414,M,2010,2010,natural,0
8333,5983,6414,M,2010,2010,natural,0
8269,5910,6412,M,2010,2010,natural,0
8241,5909,6410,M,2010,2010,natural,0
8358,6450,6410,M,2010,2010,natural,0
8360,6450,6410,M,2010,2010,natural,0
8295,6450,6410,M,2010,2010,natural,0
8312,5210,6408,M,2010,2010,natural,1
8309,5210,6408,M,2010,2010,natural,0
8251,6104,6408,M,2010,2010,natural,0
8305,6490,6407,M,2010,2010,natural,0
8308,6430,6284,M,2010,2010,natural,6
8345,5910,6203,M,2010,2010,natural,3
8252,6248,6203,M,2010,2010,natural,0
8454,6549,6149,M,2010,2010,natural,0
8453,6549,6149,M,2010,2010,natural,0
8451,6549,6149,M,2010,2010,natural,0
8450,6549,6149,M,2010,2010,natural,0
8434,8400,6149,M,2010,2010,natural,0
8423,5367,6060,M,2010,2010,natural,0
8461,6040,6057,M,2010,2010,natural,0
8464,6040,6057,M,2010,2010,natural,0
8428,6040,6057,M,2010,2010,natural,0
8517,6549,6057,M,2010,2010,natural,0
8432,8400,6057,M,2010,2010,natural,0
8469,8436,6057,M,2010,2010,natural,0
8426,6040,6026,M,2010,2010,natural,0
8425,6040,6026,M,2010,2010,natural,0
8424,6040,6026,M,2010,2010,natural,0
8284,6465,5601,M,2010,2010,natural,0
8338,8294,5601,M,2010,2010,natural,0
8339,8294,5601,M,2010,2010,natural,0
8378,8294,5601,M,2010,2010,natural,0
8246,5700,5466,M,2010,2010,natural,0
8369,5909,5466,M,2010,2010,natural,0
8314,6120,5466,M,2010,2010,natural,0
8315,6120,5466,M,2010,2010,natural,0
8279,6124,5466,M,2010,2010,natural,0
8283,6465,5466,M,2010,2010,natural,0
8285,6465,5466,M,2010,2010,natural,0
8342,6401,5266,M,2010,2010,natural,0
8481,6557,5172,M,2010,2010,natural,0
8421,5367,5169,M,2010,2010,natural,0
8444,8390,5169,M,2010,2010,natural,0
8447,8390,5169,M,2010,2010,natural,0
